"Locus_tag"	"start"	"stop"	"strand"	"KEGG_definition"	"Knumber"	"gene_name"	"COG_category"	"X3hControl"	"X3hMedium"	"X3hPlant"	"X7dControl"	"X7dMedium"	"X7dPlant"	"Library"	"insertion_num"	"log2FC_3h"	"pval_3h"	"qval_3h"	"res_3h"	"log2FC_7d"	"pval_7d"	"qval_7d"	"res_7d"
"DLM_2848"	3022730	3025996	"+"	"type VI secretion system protein ImpL"	"K11891"	"icmF"	"S"	48.2945368171021	48.6188118811881	48.2608695652174	47.6982456140351	47.3801369863014	78.7142857142857	47.4411764705882	28	-0.0983884166542931	0.0111315377650219	0.127906960718378	NA	0.635811625172304	0.737981793210693	0.522689539804442	NA
"DLM_2849"	3025993	3026739	"-"	NA	NA	"fabG"	"IQR"	5.18527315914489	4.93316831683168	5.73913043478261	5.05964912280702	4.67808219178082	5.5	4.99071207430341	4	0.0514187508023766	0.554390318116054	0.635319313387071	NA	0.0376343176484912	0.779688472478822	0.530701430486489	NA
"DLM_2850"	3026740	3027630	"-"	"prephenate dehydrogenase [EC:1.3.1.12]"	"K04517"	"tyrA"	"E"	7.16152019002375	7.45049504950495	7.17391304347826	10.2526315789474	12.1404109589041	26.7857142857143	6.73529411764706	6	-0.0924990261069172	0.676171682239984	0.661303936507919	NA	1.30270954877416	2.24733499359856e-05	0.000554295417401489	"Enriched"
"DLM_2851"	3027697	3028074	"+"	NA	NA	NA	NA	9.59144893111639	9.73514851485148	9.95652173913044	9.35087719298246	9.3458904109589	9.14285714285714	9.35448916408669	7	-0.0411003607998153	0.479758696193248	0.619254521891168	NA	-0.115216591452126	0.874905538293464	0.54411224281079	NA
"DLM_2852"	3028084	3028959	"-"	NA	NA	"rtn"	"T"	2.06413301662708	2.16336633663366	2.60869565217391	2.14385964912281	2.08219178082192	2	2.20897832817337	6	0.203885292383331	0.880084466362812	0.707310806205682	NA	-0.275648387826452	0.187463459623051	0.335175628792107	NA
"DLM_2853"	3029283	3030098	"-"	"4-amino-4-deoxychorismate lyase [EC:4.1.3.38]"	"K02619"	"ilvE"	"EH"	5.05700712589074	4.63861386138614	5.21739130434783	5.96491228070175	6.1541095890411	6.85714285714286	5.28637770897833	4	-0.0499485924090614	0.957994625290982	0.719378571260333	NA	0.118346695890504	0.363282927996604	0.420864260991833	NA
"DLM_2854"	3030098	3031390	"-"	"anthranilate synthase component I [EC:4.1.3.27]"	"K01657/K01665"	"trpE"	"EH"	14.1733966745843	13.9529702970297	16.2173913043478	14.5157894736842	15.1232876712329	11.8571428571429	15.8839009287926	13	0.0993628051350518	0.35522131375699	0.570692262450756	NA	-0.3746265846938	0.153497942568086	0.318216473829167	NA
"DLM_2855"	3031519	3032760	"-"	"3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]"	"K09458"	"fabB"	"IQ"	0.00237529691211401	0.00247524752475248	0.0434782608695652	0.0175438596491228	0.00684931506849315	1.14285714285714	0.00309597523219814	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2856"	3032926	3033165	"-"	"acyl carrier protein"	"K02078"	NA	"IQ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2857"	3033274	3034011	"-"	"3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]"	"K00059"	NA	"IQR"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2858"	3034081	3035010	"-"	"[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]"	"K00645"	"fabD"	"I"	0.00475059382422803	0.00742574257425743	0.0434782608695652	0.0105263157894737	0.0102739726027397	0.0714285714285714	0.0123839009287926	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2859"	3035165	3036124	"-"	"3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]"	"K00648"	"fabH"	"I"	0.399049881235154	0.430693069306931	0.217391304347826	0.329824561403509	0.356164383561644	0.357142857142857	0.45046439628483	3	-1.11033231919424	0.102839992016205	0.397331472491378	NA	-0.104530583471307	NA	NA	NA
"DLM_2860"	3036132	3037142	"-"	"phosphate acyltransferase [EC:2.3.1.274]"	"K03621"	NA	"I"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2861"	3037238	3037417	"-"	"large subunit ribosomal protein L32"	"K02911"	NA	"J"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2862"	3037453	3037953	"-"	"uncharacterized protein"	"K07040"	NA	"R"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2863"	3038013	3038591	"+"	"septum formation protein"	"K06287"	"maf"	"D"	10.4109263657957	10.710396039604	13.3478260869565	13.4245614035088	12.2465753424658	10.2142857142857	13.1222910216718	6	0.263512928280239	0.843590249379725	0.701752238750699	NA	-0.477046595373311	0.0936482389033906	0.259602111620462	NA
"DLM_2864"	3038591	3039295	"+"	"16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]"	"K07056"	"COG0313"	"R"	0.446555819477435	0.492574257425743	0.478260869565217	0.645614035087719	0.698630136986301	0.214285714285714	0.626934984520124	1	0.00396381339437403	NA	NA	NA	-1.67389622914144	NA	NA	NA
"DLM_2865"	3039307	3040533	"+"	"nicotinate phosphoribosyltransferase [EC:6.3.4.21]"	"K00763"	"pncB"	"H"	7.80047505938242	8.43316831683168	13.1739130434783	8.96491228070175	8.5	5.78571428571429	9.42569659442724	10	0.658925646660334	0.547971152554968	0.634698772662145	NA	-0.731346501325344	0.0199038945951696	0.116388545712968	NA
"DLM_2866"	3040519	3041373	"-"	NA	NA	"COG5495"	"S"	7.00950118764846	6.70049504950495	13.0869565217391	9.27719298245614	9.18150684931507	9.78571428571428	8.87151702786378	3	0.805752517762409	0.0110932170207521	0.127906960718378	NA	-0.00577115235275281	0.893043548329309	0.548903975551354	NA
"DLM_2867"	3041487	3042059	"+"	"LemA protein"	"K03744"	"lemA"	"S"	11.3681710213777	11.6014851485149	13.8695652173913	10.1157894736842	10.736301369863	10.5714285714286	11.8266253869969	6	0.191928978661084	0.251021041025461	0.521387884340629	NA	-0.0191985296715448	0.641660478428287	0.500272343159675	NA
"DLM_2868"	3042063	3043010	"+"	NA	NA	NA	NA	9.16389548693587	9.09158415841584	11.6521739130435	8.76491228070175	9.9041095890411	8.07142857142857	9.31269349845201	7	0.243760751466278	0.912756823396838	0.710132713476642	NA	-0.236446366521765	0.346235887530733	0.414757851652868	NA
"DLM_2869"	3043144	3043602	"+"	"blue light- and temperature-responsive anti-repressor"	"K21973"	NA	NA	2.53681710213777	2.66831683168317	4.04347826086957	2.42456140350877	2.48972602739726	2.64285714285714	2.44117647058824	3	0.570114951687573	0.0311732683684116	0.224539231916221	NA	0.0188864593466341	0.570433371521392	0.483108352241517	NA
"DLM_2870"	3043568	3043690	"+"	"N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]"	"K01443"	NA	NA	4.14726840855107	4.46039603960396	1.95652173913043	4.12982456140351	3.90753424657534	5.21428571428571	3.98142414860681	1	-1.17886370086505	NA	NA	NA	0.253629180035985	NA	NA	NA
"DLM_2871"	3043663	3044940	"-"	"O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]"	"K01740"	"mET17"	"E"	25.5724465558195	25.8316831683168	26.3913043478261	26.2947368421053	26.0376712328767	32.7857142857143	24.5541795665635	15	-0.0681253522312744	0.292304325416947	0.542920900156591	NA	0.208312378301238	0.611138013287166	0.493796467896272	NA
"DLM_2872"	3045111	3045788	"-"	NA	NA	"acrR"	"K"	0.0380047505938242	0.051980198019802	0.173913043478261	0.0596491228070175	0.0582191780821918	0.428571428571429	0.0588235294117647	4	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2873"	3045993	3047576	"-"	"dipeptide transport system substrate-binding protein"	"K12368/K02035"	"ddpA"	"E"	12.8313539192399	13.3589108910891	15.9130434782609	11.6877192982456	12.3835616438356	13.0714285714286	12.8049535603715	10	0.215542960209789	0.719608714161584	0.66916972639484	NA	0.0786634258041035	0.593651418438742	0.488032641116028	NA
"DLM_2874"	3047709	3049727	"-"	"diguanylate cyclase [EC:2.7.7.65]"	"K21023"	"COG5001"	"T"	22.3824228028504	22.5173267326733	34.4347826086956	22.7017543859649	24.1678082191781	43.7857142857143	21.5123839009288	14	0.52514358640736	0.091260390722678	0.379553809081537	NA	0.863210173839187	8.9883154673259e-05	0.0018012547957514	NA
"DLM_2875"	3050047	3052899	"-"	"glycine dehydrogenase [EC:1.4.4.2]"	"K00281"	"gcvP"	"E"	40.0095011876485	41.3044554455446	30	31.8561403508772	30.513698630137	40.2142857142857	38.8560371517028	22	-0.515031549132227	0.00391953600774306	0.0663222540916041	NA	0.248690908205781	0.0778582921730034	0.242220363289133	NA
"DLM_2876"	3052985	3053371	"-"	"glycine cleavage system H protein"	"K02437"	"gcvH"	"E"	2.09026128266033	1.9529702970297	0.826086956521739	1.76491228070175	1.78767123287671	2.35714285714286	1.9953560371517	2	-1.43431115364636	0.0484926876927416	0.284558547233076	NA	0.360821380458232	NA	NA	NA
"DLM_2877"	3053463	3054551	"-"	"aminomethyltransferase [EC:2.1.2.10]"	"K00605"	"gcvT"	"E"	7.02612826603325	6.76237623762376	5.30434782608696	5.42456140350877	5.28082191780822	9	6.12074303405573	5	-0.500547953101467	0.732520608529017	0.673989348050579	NA	0.647658545769482	0.834144622161154	0.539358739693584	NA
"DLM_2878"	3055041	3055985	"-"	"carbamate kinase [EC:2.7.2.2]"	"K00926"	NA	"E"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2879"	3056191	3056331	"-"	"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchanger 1 protein"	"K12365"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2880"	3056362	3057372	"-"	"ornithine carbamoyltransferase [EC:2.1.3.3]"	"K00611"	NA	"E"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2881"	3057464	3058699	"-"	"arginine deiminase [EC:3.5.3.6]"	"K01478"	NA	"E"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2882"	3058788	3060116	"-"	"basic amino acid/polyamine antiporter, APA family"	"K03294"	"potE"	"E"	26.353919239905	27.25	27.5217391304348	29.4035087719298	29.6849315068493	31.9285714285714	26.5526315789474	12	-0.0364845874911362	0.668049347319701	0.660789377519222	NA	0.0311804899073297	0.324824189946329	0.404459000595903	NA
"DLM_2883"	3060493	3061458	"-"	"glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]"	"K01894"	"glnS"	"J"	18.9857482185273	19.720297029703	22.9130434782609	17.9824561403509	18.7671232876712	20.0714285714286	18.8560371517028	9	0.174963343428421	0.934037038566726	0.714174954127816	NA	0.0733919001182232	0.848452778576475	0.540464864306526	NA
"DLM_2884"	3061616	3061891	"+"	"ferredoxin"	"K05524"	"COG1146"	"C"	5.77434679334917	5.86386138613861	4.95652173913043	5.14385964912281	5.16095890410959	4.71428571428571	5.69040247678019	2	-0.315323117429273	0.868276074812686	0.705767304291848	NA	-0.208572042580946	0.526528674015564	0.470126774187806	NA
"DLM_2885"	3061904	3062509	"-"	"chemotaxis protein CheD [EC:3.5.1.44]"	"K03411"	"cheD"	"NT"	7.64608076009501	7.17821782178218	4.08695652173913	5.95789473684211	5.72602739726027	6.14285714285714	7.38699690402477	3	-1.01322036310999	0.328237952240891	0.560391510715039	NA	-0.0487133688374326	0.858169319735424	0.541659167493126	NA
"DLM_2886"	3062506	3063552	"-"	"two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]"	"K03412"	"cheB"	"NT"	7.5249406175772	7.7029702970297	11.7826086956522	8.08421052631579	8.1472602739726	8	7.40247678018576	5	0.547946859169841	0.810475074650617	0.693005676739317	NA	-0.104530583471307	0.144295897042065	0.308853495145492	NA
"DLM_2887"	3063587	3064429	"-"	"chemotaxis protein methyltransferase CheR [EC:2.1.1.80]"	"K00575"	"cheR"	"NT"	2.81472684085511	2.91831683168317	2.30434782608696	2.87719298245614	3.07534246575342	4.14285714285714	2.96749226006192	6	-0.402563059254654	0.0698204135131718	0.332054780661925	NA	0.425167898387658	0.678085034072883	0.508730017937061	NA
"DLM_2888"	3064448	3067219	"-"	"methyl-accepting chemotaxis protein"	"K03406"	"tar"	"T"	30.5961995249406	29.8341584158416	32.4347826086956	31.0526315789474	28.4828767123288	34.2142857142857	31.6284829721362	24	-0.0190192509698371	0.484661559996049	0.620528280132293	NA	0.0306329952270655	0.456145371388448	0.44879918296678	NA
"DLM_2889"	3067250	3067744	"-"	"purine-binding chemotaxis protein CheW"	"K03408"	"cheW"	"NT"	11.6603325415677	11.7004950495049	13.4782608695652	10.5824561403509	10.277397260274	9.85714285714286	10.9303405572755	6	0.114032000342903	0.836972533087079	0.69994375173871	NA	-0.185193030296083	0.159320683330736	0.32046085913909	NA
"DLM_2890"	3067761	3070052	"-"	"two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]"	"K03407"	"cheA"	"NT"	38.8646080760095	38.7450495049505	45.0869565217391	34.6421052631579	33.7294520547945	34.3571428571429	37.9427244582043	14	0.118220585660417	0.968947392620212	0.721448047669145	NA	-0.0972405475408291	0.144486394330242	0.308853495145492	NA
"DLM_2891"	3070140	3070505	"-"	"two-component system, chemotaxis family, chemotaxis protein CheY"	"K03413"	"cheY"	"T"	0.817102137767221	0.792079207920792	0.304347826086957	0.642105263157895	0.517123287671233	1.07142857142857	0.719814241486068	1	-1.51978878620978	NA	NA	NA	0.655893983518888	NA	NA	NA
"DLM_2892"	3070535	3071614	"-"	"methyl-accepting chemotaxis protein"	"K03406"	"tar"	"NT"	8.49406175771971	8.30445544554455	7.26086956521739	7.46315789473684	6.40068493150685	5.07142857142857	7.81114551083591	7	-0.321305682274552	0.109018275998473	0.402387889579767	NA	-0.640153972261578	0.0435025699557118	0.179596171257657	NA
"DLM_2893"	3071892	3072197	"-"	"HptB-dependent secretion and biofilm anti anti-sigma factor"	"K20978"	"spoIIAA"	"T"	5.20190023752969	5.18316831683168	10.304347826087	5.38947368421053	5.19520547945205	6.92857142857143	5.20123839009288	3	0.891149140844437	0.149120964327299	0.444387309649406	NA	0.279653567660384	0.587156612364445	0.486822948526004	NA
"DLM_2894"	3072194	3073399	"-"	"two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]"	"K10942"	"fleS"	"T"	23.8028503562945	26.0371287128713	7.47826086956522	131.414035087719	69.3287671232877	12.8571428571429	26.9164086687307	13	-1.77486580671314	0.00174754834782686	0.0365868203480666	"Depleted"	-3.43623734077688	1.41184413716102e-05	0.000369534600673597	"Depleted"
"DLM_2895"	3073581	3074531	"+"	"two-component system, chemotaxis family, chemotaxis protein CheV"	"K03415"	"cheW"	"T"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2896"	3074567	3075511	"+"	"two-component system, chemotaxis family, chemotaxis protein CheV"	"K03415"	"cheW"	"T"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2897"	3075623	3075952	"+"	"two-component system, chemotaxis family, chemotaxis protein CheY"	"K03413"	"cheY"	"T"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2898"	3076003	3076740	"+"	"chemotaxis protein CheZ"	"K03414"	"cheZ"	"NT"	25.6959619952494	26.0816831683168	43.5217391304348	26.140350877193	23.7979452054795	20.8571428571429	27.5495356037152	8	0.664559534562106	0.285401752941653	0.539910386060978	NA	-0.40801371659483	0.0239865281164088	0.132911166890104	NA
"DLM_2899"	3076780	3078699	"+"	"two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]"	"K03407"	"cheA"	"NT"	25.1947743467933	25.519801980198	17.3478260869565	18.9649122807018	16.0582191780822	10.2857142857143	23.530959752322	12	-0.636167074245742	0.00627981686886592	0.0923453799967852	NA	-0.978940111744892	0.00453656467216299	0.0449876650517206	NA
"DLM_2900"	3078724	3079947	"+"	"c-di-GMP phosphodiesterase [EC:3.1.4.52]"	"K07181"	"COG3434"	"T"	20.8384798099762	22.4133663366337	12.304347826087	21.4421052631579	20.4143835616438	22	21.0340557275542	10	-0.855075263952161	0.0142682857434925	0.15259394242622	NA	-0.0457029987977304	0.342755887653873	0.412262628312009	NA
"DLM_2901"	3080046	3080648	"+"	"tRNA threonylcarbamoyladenosine biosynthesis protein TsaB"	"K14742"	NA	"O"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2902"	3080645	3081082	"+"	"[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]"	"K03789/K14742"	NA	"R"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2903"	3081109	3081960	"+"	"uracil-DNA glycosylase [EC:3.2.2.27]"	"K21929"	"COG1573"	"L"	0.0332541567695962	0.0297029702970297	0.391304347826087	0.0105263157894737	0.0308219178082192	0.142857142857143	0.0201238390092879	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2904"	3081973	3082686	"-"	NA	NA	"guaA"	"F"	7.70071258907363	7.67574257425743	11.695652173913	8.65614035087719	9.0513698630137	8.28571428571429	7.56037151702786	7	0.507915033473797	0.457853454765642	0.611392693281138	NA	-0.145857778978139	0.115634762116838	0.283992546099145	NA
"DLM_2905"	3082920	3083075	"-"	"large subunit ribosomal protein L33"	"K02913"	"rpmG"	"J"	3.09263657957245	3.16336633663366	3.26086956521739	2.92982456140351	2.93150684931507	2.78571428571429	2.92260061919505	3	-0.0185739962350405	0.536505933479264	0.63356375568058	NA	-0.155526942304754	0.235429063450778	0.358896147540773	NA
"DLM_2906"	3083110	3083343	"-"	"large subunit ribosomal protein L28"	"K02902"	NA	"J"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2907"	3083612	3085252	"+"	"CTP synthase [EC:6.3.4.2]"	"K01937"	"pyrG"	"F"	0.0403800475059382	0.0346534653465347	0.130434782608696	0.0245614035087719	0.0171232876712329	1.57142857142857	0.0294117647058824	3	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2908"	3085255	3086106	"+"	"2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]"	"K01627"	NA	"M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2909"	3086209	3087492	"+"	"enolase [EC:4.2.1.11]"	"K01689"	"eno"	"G"	0.00712589073634204	0.0123762376237624	0.0434782608695652	0.00350877192982456	0.0136986301369863	0.0714285714285714	0.00773993808049536	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2910"	3087500	3087790	"+"	"cell division protein FtsB"	"K05589"	NA	"D"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2911"	3087834	3089654	"+"	"diguanylate cyclase [EC:2.7.7.65]"	"K13590"	NA	"D"	24.7125890736342	24.3366336633663	17.695652173913	22.2736842105263	24.5205479452055	22.5	23.8823529411765	20	-0.599236359522571	0.00140380890713539	0.0315277358996062	NA	-0.0864782490461978	0.219299748042475	0.352982076688076	NA
"DLM_2912"	3089700	3090008	"-"	"uncharacterized protein"	"K09801"	"COG2914"	"S"	1.16389548693587	1.16089108910891	0.652173913043478	1.4	1.42123287671233	0.5	1.21517027863777	1	-0.930626296959338	NA	NA	NA	-1.56818678797033	NA	NA	NA
"DLM_2913"	3090001	3090453	"-"	"coenzyme Q-binding protein COQ10"	"K18588"	"COG2867"	"I"	2.11401425178147	2.21534653465347	1.1304347826087	2.29824561403509	2.73287671232877	3.64285714285714	2.15789473684211	1	-0.998100761277954	NA	NA	NA	0.581777471741095	NA	NA	NA
"DLM_2914"	3090618	3091073	"+"	"SsrA-binding protein"	"K03664"	"smpB"	"O"	0.0190023752969121	0.0148514851485149	0.0434782608695652	0.0140350877192982	0.0136986301369863	0.0714285714285714	0.0154798761609907	1	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2915"	3091070	3091426	"+"	"translocator protein"	"K05770/K13936"	NA	NA	0.116389548693587	0.0816831683168317	0.0869565217391304	0.101754385964912	0.0787671232876712	0.142857142857143	0.0990712074303406	2	-1.32714370826738	NA	NA	NA	NA	NA	NA	NA
"DLM_2916"	3091492	3093069	"+"	"GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]"	"K01951"	"guaA"	"F"	0.0166270783847981	0.0173267326732673	0.130434782608696	0.0210526315789474	0.0308219178082192	0.428571428571429	0.0154798761609907	2	NA	NA	NA	NA	NA	NA	NA	NA
"DLM_2917"	3093473	3093865	"+"	"ElaB protein"	"K05594"	"elaB"	"S"	6.35391923990499	5.86386138613861	6.73913043478261	5.79298245614035	5.57534246575342	6.42857142857143	6.17956656346749	3	-0.0100777244669199	0.693083864254727	0.663257939198972	NA	0.067431917610829	0.446215963605742	0.444848505988687	NA
"DLM_2918"	3093932	3094267	"+"	"pyrimidine precursor biosynthesis enzyme"	"K18278"	NA	NA	6.90498812351544	6.47029702970297	9.82608695652174	5.39298245614035	5.51027397260274	9.14285714285714	7.22136222910217	3	0.413984652713665	0.525766635842116	0.628484223509273	NA	0.678801776503641	0.724659802218276	0.521754007892963	NA
"DLM_2919"	3094269	3094547	"+"	"single-stranded-DNA-specific exonuclease [EC:3.1.-.-]"	"K07462/K07240"	NA	NA	3.01900237529691	3.00247524752475	5.08695652173913	3.53684210526316	3.39041095890411	3.35714285714286	3.43962848297214	3	0.657737451013159	0.153043877119408	0.450719622044289	NA	-0.157987845627867	0.895855120044807	0.549560872987766	NA
